5 12.5
3.75 7.03125
2.8125 3.955078125
2.109375 2.2247314453125
1.58203125 1.25141143798828
1.1865234375 0.703918933868408
0.889892578125 0.39595440030098
0.66741943359375 0.222724350169301
0.500564575195312 0.125282446970232
0.375423431396484 0.0704713764207554
0.281567573547363 0.0396401492366749
0.211175680160522 0.0222975839456296
0.158381760120392 0.0125423909694167
0.118786320090294 0.00705509492029688
0.0890897400677204 0.00396849089266699
0.0668173050507903 0.00223227612712518
0.0501129787880927 0.00125565532150792
0.0375847340910695 0.000706306118348203
0.0281885505683022 0.000397297191570864
